Feature_A,Feature_B,Correlation,Abs_Correlation
TotLen Bwd Pkts,Active Mean,0.028321267763135455,0.028321267763135455
Subflow Bwd Byts,Active Mean,0.028320877277664348,0.028320877277664348
Fwd Pkt Len Min,Pkt Len Mean,0.028296033414036394,0.028296033414036394
Fwd Pkt Len Mean,Bwd IAT Mean,0.028255991767280234,0.028255991767280234
Bwd IAT Mean,Fwd Seg Size Avg,0.02825599176728023,0.02825599176728023
Bwd IAT Std,Init Bwd Win Byts,-0.028230119347311112,0.028230119347311112
Subflow Bwd Byts,Idle Mean,0.02821392631977487,0.02821392631977487
TotLen Bwd Pkts,Idle Mean,0.028213527340472357,0.028213527340472357
Bwd IAT Min,Init Fwd Win Byts,-0.028183769731921993,0.028183769731921993
Fwd IAT Min,Bwd IAT Max,-0.028182350096197836,0.028182350096197836
Flow Duration,FIN Flag Cnt,-0.028068628824633027,0.028068628824633027
Dst Port,Active Mean,-0.02794306620623962,0.02794306620623962
Dst Port,Bwd Pkts/s,-0.027713389711366627,0.027713389711366627
Flow IAT Max,Subflow Bwd Byts,0.027606364312091545,0.027606364312091545
TotLen Bwd Pkts,Flow IAT Max,0.027606034383071274,0.027606034383071274
Bwd Pkt Len Min,Active Std,-0.027555898615950137,0.027555898615950137
Fwd IAT Tot,FIN Flag Cnt,-0.027482921003528712,0.027482921003528712
Down/Up Ratio,Idle Std,0.027433372601840117,0.027433372601840117
Bwd Pkt Len Min,Active Min,-0.027280300188449957,0.027280300188449957
Flow IAT Max,Fwd Seg Size Min,0.02726631094258178,0.02726631094258178
Flow Byts/s,Flow IAT Max,-0.02726389456776761,0.02726389456776761
Pkt Len Var,Down/Up Ratio,0.02686276143713358,0.02686276143713358
FIN Flag Cnt,Init Bwd Win Byts,-0.026760968780132333,0.026760968780132333
Bwd Header Len,Active Min,0.026694907981287513,0.026694907981287513
Tot Bwd Pkts,Active Min,0.026678963678069954,0.026678963678069954
Subflow Bwd Pkts,Active Min,0.026678963678069954,0.026678963678069954
Dst Port,Active Std,-0.02660426986680202,0.02660426986680202
Flow Byts/s,Fwd IAT Max,-0.026541656936327318,0.026541656936327318
Fwd Pkt Len Min,Bwd Seg Size Avg,-0.026512576169739253,0.026512576169739253
Fwd Pkt Len Min,Bwd Pkt Len Mean,-0.02651257616973924,0.02651257616973924
Flow Byts/s,Pkt Len Var,-0.026401374159907474,0.026401374159907474
Fwd IAT Min,Fwd Seg Size Min,-0.026327696468673202,0.026327696468673202
Bwd Pkt Len Mean,Fwd Seg Size Min,-0.026272349644921048,0.026272349644921048
Bwd Seg Size Avg,Fwd Seg Size Min,-0.026272349644921048,0.026272349644921048
Protocol,Bwd Header Len,-0.02625251738835767,0.02625251738835767
Bwd IAT Min,Pkt Len Min,-0.026234599905606656,0.026234599905606656
Fwd Pkt Len Max,Bwd IAT Min,-0.02615205924388964,0.02615205924388964
Flow Byts/s,Pkt Len Std,-0.026114557288875337,0.026114557288875337
Bwd Seg Size Avg,Init Fwd Win Byts,0.025922191725107274,0.025922191725107274
Bwd Pkt Len Mean,Init Fwd Win Byts,0.025922191725107274,0.025922191725107274
Pkt Len Min,Active Std,-0.02572474144247069,0.02572474144247069
Subflow Bwd Byts,Idle Min,0.025530269075938816,0.025530269075938816
TotLen Bwd Pkts,Idle Min,0.025529819859405986,0.025529819859405986
Bwd IAT Std,Bwd Header Len,0.025514720774360997,0.025514720774360997
Pkt Len Min,Bwd Seg Size Avg,-0.025434423485271133,0.025434423485271133
Bwd Pkt Len Mean,Pkt Len Min,-0.025434423485271133,0.025434423485271133
ACK Flag Cnt,Active Min,-0.025396412585964125,0.025396412585964125
Fwd Pkt Len Std,Bwd Header Len,0.02526671352587292,0.02526671352587292
Flow IAT Max,FIN Flag Cnt,-0.025258396680826172,0.025258396680826172
Bwd IAT Mean,URG Flag Cnt,-0.02524974592874034,0.02524974592874034
Flow IAT Min,Fwd Seg Size Min,-0.025166149176951244,0.025166149176951244
Pkt Len Var,Active Max,0.024729373980586045,0.024729373980586045
Fwd IAT Max,FIN Flag Cnt,-0.024607350453418747,0.024607350453418747
TotLen Bwd Pkts,Active Min,0.024476646500429786,0.024476646500429786
Subflow Bwd Byts,Active Min,0.02447633287690362,0.02447633287690362
Flow IAT Mean,Fwd IAT Std,0.02443910077345297,0.02443910077345297
Fwd IAT Min,Bwd IAT Mean,0.024279429688748497,0.024279429688748497
Pkt Len Min,Active Max,-0.024214711860858353,0.024214711860858353
Flow Byts/s,Init Bwd Win Byts,-0.024159976351442552,0.024159976351442552
Protocol,Pkt Size Avg,0.02401472938339763,0.02401472938339763
Init Fwd Win Byts,Active Max,-0.024012675400063837,0.024012675400063837
Bwd IAT Std,Active Min,0.023929442207176372,0.023929442207176372
Bwd Header Len,Active Std,0.02392024010754306,0.02392024010754306
Bwd IAT Std,URG Flag Cnt,-0.023860358657457784,0.023860358657457784
Bwd IAT Mean,Active Max,0.023836586479612207,0.023836586479612207
Subflow Bwd Pkts,Active Std,0.023798917188926426,0.023798917188926426
Tot Bwd Pkts,Active Std,0.023798917188926426,0.023798917188926426
Fwd Pkt Len Min,Active Std,-0.02364957983261407,0.02364957983261407
Fwd IAT Max,Fwd Seg Size Min,0.023627007176138005,0.023627007176138005
Fwd IAT Max,Bwd Header Len,0.023597686881237066,0.023597686881237066
Fwd IAT Std,Bwd Header Len,0.02349268968429484,0.02349268968429484
Fwd Pkt Len Min,Bwd IAT Min,-0.023334064783577666,0.023334064783577666
Flow Byts/s,Idle Max,-0.023223733943295542,0.023223733943295542
Bwd Pkt Len Min,Pkt Len Mean,-0.02319250971343642,0.02319250971343642
Fwd Pkt Len Std,Idle Std,0.02317197176488675,0.02317197176488675
Bwd IAT Std,Subflow Bwd Pkts,0.023130692356591685,0.023130692356591685
Tot Bwd Pkts,Bwd IAT Std,0.023130692356591685,0.023130692356591685
Dst Port,Idle Min,0.023064700290920143,0.023064700290920143
Flow Byts/s,Idle Mean,-0.022970545216495747,0.022970545216495747
Fwd IAT Max,Subflow Bwd Pkts,0.022961218197980186,0.022961218197980186
Tot Bwd Pkts,Fwd IAT Max,0.022961218197980186,0.022961218197980186
Pkt Len Max,Down/Up Ratio,-0.02290594125442869,0.02290594125442869
Bwd IAT Max,Init Fwd Win Byts,-0.022859606818866184,0.022859606818866184
Flow IAT Mean,SYN Flag Cnt,-0.02273507556492418,0.02273507556492418
Flow IAT Mean,Fwd PSH Flags,-0.02273507556492418,0.02273507556492418
Bwd Header Len,Pkt Len Min,-0.022684814903842627,0.022684814903842627
Pkt Len Mean,Active Max,0.022654788374634693,0.022654788374634693
TotLen Bwd Pkts,Fwd Pkt Len Max,0.02265288490722242,0.02265288490722242
Fwd Pkt Len Max,Subflow Bwd Byts,0.02265255554684402,0.02265255554684402
TotLen Fwd Pkts,Fwd Pkt Len Mean,0.02264856224370727,0.02264856224370727
Fwd Pkt Len Mean,Subflow Fwd Byts,0.022648562243707267,0.022648562243707267
TotLen Fwd Pkts,Fwd Seg Size Avg,0.022648562243707267,0.022648562243707267
Fwd Seg Size Avg,Subflow Fwd Byts,0.022648562243707263,0.022648562243707263
Flow Byts/s,Idle Min,-0.02247271274548691,0.02247271274548691
Flow Byts/s,Bwd IAT Tot,-0.022313964643638794,0.022313964643638794
Fwd Pkt Len Min,Active Max,-0.022187717833809927,0.022187717833809927
TotLen Bwd Pkts,Active Std,0.022187104100263245,0.022187104100263245
Subflow Bwd Byts,Active Std,0.02218674417452074,0.02218674417452074
Protocol,Fwd Act Data Pkts,0.022006290455216276,0.022006290455216276
FIN Flag Cnt,Idle Max,-0.021787000761323207,0.021787000761323207
Fwd IAT Mean,Idle Std,0.021572307966801645,0.021572307966801645
FIN Flag Cnt,Idle Mean,-0.02154847395624176,0.02154847395624176
RST Flag Cnt,Idle Std,0.021513526953179415,0.021513526953179415
ECE Flag Cnt,Idle Std,0.02151189170403602,0.02151189170403602
Tot Bwd Pkts,Fwd IAT Std,0.021419028352551592,0.021419028352551592
Fwd IAT Std,Subflow Bwd Pkts,0.021419028352551592,0.021419028352551592
Init Fwd Win Byts,Active Mean,-0.021391498661327613,0.021391498661327613
Fwd Pkt Len Min,Bwd Header Len,-0.021361811075692138,0.021361811075692138
Init Fwd Win Byts,Active Std,-0.02130045292053394,0.02130045292053394
Protocol,Tot Bwd Pkts,-0.021236376102362915,0.021236376102362915
Protocol,Subflow Bwd Pkts,-0.021236376102362915,0.021236376102362915
FIN Flag Cnt,Idle Min,-0.021080471045360392,0.021080471045360392
Protocol,Tot Fwd Pkts,0.021079787870489558,0.021079787870489558
Protocol,Subflow Fwd Pkts,0.021079787870489558,0.021079787870489558
Flow Byts/s,Flow IAT Std,-0.021036473024263095,0.021036473024263095
Fwd Pkts/s,URG Flag Cnt,0.020969271960166284,0.020969271960166284
Bwd IAT Tot,FIN Flag Cnt,-0.020959680459609515,0.020959680459609515
Tot Bwd Pkts,Fwd Pkt Len Std,0.020866721128628047,0.020866721128628047
Fwd Pkt Len Std,Subflow Bwd Pkts,0.020866721128628044,0.020866721128628044
Fwd IAT Max,PSH Flag Cnt,-0.020486148396554188,0.020486148396554188
Flow Byts/s,Fwd IAT Mean,-0.020434347855771886,0.020434347855771886
Dst Port,Active Min,-0.0203786904042871,0.0203786904042871
Flow Byts/s,Fwd IAT Std,-0.020369658710234762,0.020369658710234762
TotLen Bwd Pkts,Fwd PSH Flags,0.0198531684451252,0.0198531684451252
TotLen Bwd Pkts,SYN Flag Cnt,0.0198531684451252,0.0198531684451252
Fwd PSH Flags,Subflow Bwd Byts,0.019852815526662234,0.019852815526662234
SYN Flag Cnt,Subflow Bwd Byts,0.019852815526662234,0.019852815526662234
Pkt Len Mean,Fwd Seg Size Min,0.01983056640815906,0.01983056640815906
Dst Port,Idle Mean,0.019676772598785086,0.019676772598785086
Init Bwd Win Byts,Active Max,-0.01964364757845043,0.01964364757845043
Fwd Pkt Len Max,Idle Min,-0.019508312754211485,0.019508312754211485
Flow Byts/s,Bwd IAT Max,-0.019370485450633263,0.019370485450633263
Flow Byts/s,Bwd IAT Std,-0.019252766729037467,0.019252766729037467
Protocol,Subflow Fwd Byts,0.01916356355022509,0.01916356355022509
Protocol,TotLen Fwd Pkts,0.01916356355022509,0.01916356355022509
Flow IAT Std,FIN Flag Cnt,-0.019149433252648104,0.019149433252648104
Fwd IAT Mean,FIN Flag Cnt,-0.019011432410779128,0.019011432410779128
Flow Byts/s,Flow IAT Mean,-0.018944719130199763,0.018944719130199763
Fwd Pkt Len Max,Flow Byts/s,-0.018784627275436745,0.018784627275436745
Fwd IAT Tot,SYN Flag Cnt,0.01868453721538735,0.01868453721538735
Fwd IAT Tot,Fwd PSH Flags,0.01868453721538735,0.01868453721538735
Flow Byts/s,RST Flag Cnt,-0.01862069514240945,0.01862069514240945
Flow Byts/s,ECE Flag Cnt,-0.018613920794042293,0.018613920794042293
Flow Pkts/s,Idle Std,-0.018584245663575045,0.018584245663575045
Pkt Len Min,Subflow Bwd Pkts,-0.018571121364203573,0.018571121364203573
Tot Bwd Pkts,Pkt Len Min,-0.01857112136420357,0.01857112136420357
Fwd Pkt Len Std,Bwd IAT Min,-0.01856146941422773,0.01856146941422773
Protocol,Fwd Header Len,0.018502332676534252,0.018502332676534252
Fwd IAT Std,FIN Flag Cnt,-0.018480671752097454,0.018480671752097454
Idle Std,Src Port,-0.018451315432454787,0.018451315432454787
TotLen Bwd Pkts,PSH Flag Cnt,0.018433541425298898,0.018433541425298898
PSH Flag Cnt,Subflow Bwd Byts,0.018433488186694543,0.018433488186694543
Flow IAT Mean,Fwd Seg Size Min,-0.018302810867798367,0.018302810867798367
Init Bwd Win Byts,Active Std,-0.018290912384698363,0.018290912384698363
Subflow Fwd Pkts,Subflow Bwd Pkts,0.018240372667239265,0.018240372667239265
Tot Bwd Pkts,Subflow Fwd Pkts,0.018240372667239265,0.018240372667239265
Tot Fwd Pkts,Subflow Bwd Pkts,0.018240372667239265,0.018240372667239265
Tot Fwd Pkts,Tot Bwd Pkts,0.018240372667239265,0.018240372667239265
FIN Flag Cnt,Fwd Seg Size Min,0.018210665118044058,0.018210665118044058
Bwd IAT Max,FIN Flag Cnt,-0.01819023062991998,0.01819023062991998
Tot Fwd Pkts,Bwd Header Len,0.018169757575428533,0.018169757575428533
Bwd Header Len,Subflow Fwd Pkts,0.018169757575428533,0.018169757575428533
Subflow Fwd Pkts,Subflow Bwd Byts,0.018165363245783175,0.018165363245783175
Tot Fwd Pkts,Subflow Bwd Byts,0.018165363245783175,0.018165363245783175
Tot Fwd Pkts,TotLen Bwd Pkts,0.018165113412621812,0.018165113412621812
TotLen Bwd Pkts,Subflow Fwd Pkts,0.018165113412621812,0.018165113412621812
Bwd IAT Std,FIN Flag Cnt,-0.018045809089381214,0.018045809089381214
SYN Flag Cnt,Subflow Bwd Pkts,0.01787576163262148,0.01787576163262148
Fwd PSH Flags,Subflow Bwd Pkts,0.01787576163262148,0.01787576163262148
Tot Bwd Pkts,Fwd PSH Flags,0.01787576163262148,0.01787576163262148
Tot Bwd Pkts,SYN Flag Cnt,0.01787576163262148,0.01787576163262148
Flow Duration,SYN Flag Cnt,0.01782498687977127,0.01782498687977127
Flow Duration,Fwd PSH Flags,0.01782498687977127,0.01782498687977127
Fwd IAT Max,Subflow Bwd Byts,0.01774894177766173,0.01774894177766173
TotLen Bwd Pkts,Fwd IAT Max,0.017748450718345302,0.017748450718345302
SYN Flag Cnt,URG Flag Cnt,-0.017675387272572257,0.017675387272572257
Fwd PSH Flags,URG Flag Cnt,-0.017675387272572257,0.017675387272572257
Flow IAT Mean,FIN Flag Cnt,-0.017611230238930426,0.017611230238930426
Flow IAT Std,Bwd Header Len,0.017574554090084158,0.017574554090084158
Tot Bwd Pkts,Fwd Pkt Len Min,-0.01750454621753105,0.01750454621753105
Fwd Pkt Len Min,Subflow Bwd Pkts,-0.01750454621753105,0.01750454621753105
Fwd PSH Flags,Bwd Header Len,0.0173730747647237,0.0173730747647237
Bwd Header Len,SYN Flag Cnt,0.017373074764723696,0.017373074764723696
Bwd IAT Min,Pkt Size Avg,-0.017148283497994448,0.017148283497994448
Fwd Act Data Pkts,Fwd Seg Size Min,-0.01709129287016875,0.01709129287016875
Dst Port,Bwd Header Len,-0.017029829305459078,0.017029829305459078
Dst Port,Subflow Bwd Pkts,-0.01702066402177715,0.01702066402177715
Dst Port,Tot Bwd Pkts,-0.01702066402177715,0.01702066402177715
Flow Byts/s,Fwd IAT Min,-0.01692230787910074,0.01692230787910074
Subflow Fwd Pkts,Fwd Seg Size Min,-0.01685819861020329,0.01685819861020329
Tot Fwd Pkts,Fwd Seg Size Min,-0.01685819861020329,0.01685819861020329
Dst Port,Idle Max,0.016843377798882023,0.016843377798882023
Bwd Header Len,ACK Flag Cnt,-0.016639009149887647,0.016639009149887647
Flow Byts/s,Flow IAT Min,-0.01663121618210127,0.01663121618210127
Bwd Header Len,Fwd Seg Size Min,0.016566236785508785,0.016566236785508785
Bwd IAT Mean,Down/Up Ratio,-0.01656198082407201,0.01656198082407201
Fwd Pkt Len Std,Flow IAT Max,-0.01653129094440883,0.01653129094440883
Flow IAT Min,Idle Std,-0.016445424693612737,0.016445424693612737
Fwd Pkt Len Std,Fwd IAT Max,-0.016435589652050057,0.016435589652050057
ACK Flag Cnt,Subflow Bwd Pkts,-0.01625258948048532,0.01625258948048532
Tot Bwd Pkts,ACK Flag Cnt,-0.01625258948048532,0.01625258948048532
Flow IAT Min,Bwd IAT Min,-0.016187126669241898,0.016187126669241898
Bwd IAT Mean,Active Mean,0.016142099486937574,0.016142099486937574
Flow Pkts/s,Active Max,-0.0161413163866292,0.0161413163866292
Fwd IAT Std,Down/Up Ratio,-0.016131701027924588,0.016131701027924588
Fwd Pkts/s,Idle Std,-0.016064167934583616,0.016064167934583616
Bwd Header Len,RST Flag Cnt,0.0160387788760915,0.0160387788760915
Bwd Header Len,ECE Flag Cnt,0.016037924405378077,0.016037924405378077
Bwd IAT Min,Down/Up Ratio,-0.015995159006291528,0.015995159006291528
Bwd Pkts/s,Idle Std,-0.015981036856236027,0.015981036856236027
Fwd Pkt Len Min,Flow Byts/s,0.015942808994649647,0.015942808994649647
Pkt Len Min,Active Mean,-0.015906664086430787,0.015906664086430787
Fwd IAT Min,FIN Flag Cnt,-0.01582945018111692,0.01582945018111692
Flow Byts/s,URG Flag Cnt,-0.01554411418808735,0.01554411418808735
Flow IAT Min,FIN Flag Cnt,-0.015517386298694168,0.015517386298694168
Flow Pkts/s,Bwd IAT Min,-0.015464392682556496,0.015464392682556496
Tot Bwd Pkts,Flow IAT Std,0.015432800665259493,0.015432800665259493
Flow IAT Std,Subflow Bwd Pkts,0.015432800665259493,0.015432800665259493
Fwd IAT Min,Active Max,-0.015342854794227189,0.015342854794227189
Flow IAT Min,Active Max,-0.015308199806420522,0.015308199806420522
Bwd IAT Mean,Init Bwd Win Byts,-0.015225272680111337,0.015225272680111337
FIN Flag Cnt,SYN Flag Cnt,-0.015117726053485945,0.015117726053485945
Fwd PSH Flags,FIN Flag Cnt,-0.015117726053485945,0.015117726053485945
Fwd Seg Size Avg,Active Std,-0.015092273492264684,0.015092273492264684
Fwd Pkt Len Mean,Active Std,-0.015092273492264684,0.015092273492264684
Bwd IAT Mean,Active Std,0.015081918451038644,0.015081918451038644
Init Bwd Win Byts,Active Mean,-0.015077382692325727,0.015077382692325727
Bwd IAT Min,Pkt Len Mean,-0.01503874067555092,0.01503874067555092
Pkt Size Avg,Active Max,0.015036859130683687,0.015036859130683687
Bwd IAT Tot,Init Fwd Win Byts,-0.01501579508394306,0.01501579508394306
Subflow Fwd Byts,Fwd Seg Size Min,-0.01500554325188031,0.01500554325188031
TotLen Fwd Pkts,Fwd Seg Size Min,-0.01500554325188031,0.01500554325188031
Fwd IAT Min,Idle Std,-0.014776808218692851,0.014776808218692851
FIN Flag Cnt,URG Flag Cnt,-0.014741248426132045,0.014741248426132045
Init Fwd Win Byts,Active Min,-0.01466502579363764,0.01466502579363764
Bwd IAT Std,SYN Flag Cnt,0.014599987748967464,0.014599987748967464
Bwd IAT Std,Fwd PSH Flags,0.014599987748967464,0.014599987748967464
Fwd Pkt Len Min,Active Mean,-0.014583376288520557,0.014583376288520557
Flow Byts/s,Bwd IAT Mean,-0.014573362738091329,0.014573362738091329
Flow Byts/s,Pkt Len Mean,-0.014270209720707984,0.014270209720707984
Fwd Header Len,Fwd Seg Size Min,-0.014240501774938304,0.014240501774938304
Fwd URG Flags,Init Fwd Win Byts,0.014159525446160628,0.014159525446160628
CWE Flag Count,Init Fwd Win Byts,0.014159525446160628,0.014159525446160628
Flow Pkts/s,Active Mean,-0.014047981812444205,0.014047981812444205
Bwd Seg Size Avg,Active Max,0.014018118257637687,0.014018118257637687
Bwd Pkt Len Mean,Active Max,0.014018118257637687,0.014018118257637687
Bwd IAT Std,Init Fwd Win Byts,-0.014010046643661558,0.014010046643661558
Fwd Pkt Len Max,Idle Mean,-0.014009247488745734,0.014009247488745734
Fwd Pkts/s,Active Max,-0.013952592391152225,0.013952592391152225
Bwd Pkts/s,Active Max,-0.013880372169367999,0.013880372169367999
Fwd Pkt Len Mean,Bwd Header Len,0.013840989915905346,0.013840989915905346
Bwd Header Len,Fwd Seg Size Avg,0.013840989915905341,0.013840989915905341
Tot Bwd Pkts,TotLen Fwd Pkts,0.013757444925294685,0.013757444925294685
Tot Bwd Pkts,Subflow Fwd Byts,0.013757444925294685,0.013757444925294685
TotLen Fwd Pkts,Subflow Bwd Pkts,0.013757444925294685,0.013757444925294685
Subflow Fwd Byts,Subflow Bwd Pkts,0.013757444925294685,0.013757444925294685
RST Flag Cnt,Subflow Bwd Pkts,0.013675849989314877,0.013675849989314877
Tot Bwd Pkts,RST Flag Cnt,0.013675849989314873,0.013675849989314873
ECE Flag Cnt,Subflow Bwd Pkts,0.013675063129688636,0.013675063129688636
Tot Bwd Pkts,ECE Flag Cnt,0.013675063129688634,0.013675063129688634
Bwd IAT Mean,FIN Flag Cnt,-0.013656944984013942,0.013656944984013942
Bwd IAT Min,URG Flag Cnt,-0.013566606549741672,0.013566606549741672
PSH Flag Cnt,Active Std,-0.01356448372575883,0.01356448372575883
RST Flag Cnt,Idle Max,0.013551374905148801,0.013551374905148801
ECE Flag Cnt,Idle Max,0.013546569030398808,0.013546569030398808
Protocol,TotLen Bwd Pkts,-0.01351150745210663,0.01351150745210663
Protocol,Subflow Bwd Byts,-0.013511402736299579,0.013511402736299579
TotLen Bwd Pkts,Bwd Pkt Len Std,0.013457287315934399,0.013457287315934399
Bwd Pkt Len Std,Subflow Bwd Byts,0.013457119247355697,0.013457119247355697
Down/Up Ratio,Active Std,-0.013438850083874817,0.013438850083874817
Bwd IAT Min,Fwd Pkts/s,-0.013367380843421494,0.013367380843421494
URG Flag Cnt,Active Max,-0.013324937757719663,0.013324937757719663
Pkt Len Var,Active Std,0.013321909909586252,0.013321909909586252
Bwd IAT Min,Bwd Pkts/s,-0.013298493996793568,0.013298493996793568
Bwd IAT Mean,Active Min,0.013204986070180476,0.013204986070180476
Fwd IAT Min,Active Mean,-0.013044225324539293,0.013044225324539293
Flow IAT Min,Active Mean,-0.013016762512486709,0.013016762512486709
Flow Byts/s,Init Fwd Win Byts,-0.012991676282936286,0.012991676282936286
PSH Flag Cnt,Down/Up Ratio,-0.012918421886805162,0.012918421886805162
Fwd IAT Mean,Fwd Seg Size Min,-0.012748121975477027,0.012748121975477027
TotLen Fwd Pkts,Bwd Header Len,0.012639562772231435,0.012639562772231435
Bwd Header Len,Subflow Fwd Byts,0.012639562772231435,0.012639562772231435
Init Fwd Win Byts,Idle Std,-0.012584273639336223,0.012584273639336223
RST Flag Cnt,Idle Mean,0.012549331767697748,0.012549331767697748
Bwd IAT Min,Fwd Seg Size Avg,-0.012547310186634792,0.012547310186634792
Fwd Pkt Len Mean,Bwd IAT Min,-0.012547310186634787,0.012547310186634787
ECE Flag Cnt,Idle Mean,0.01254458889526911,0.01254458889526911
Bwd Pkt Len Mean,Bwd IAT Min,-0.012349030446705517,0.012349030446705517
Bwd IAT Min,Bwd Seg Size Avg,-0.012349030446705513,0.012349030446705513
Bwd IAT Std,Bwd IAT Min,0.01231987769802937,0.01231987769802937
Fwd Pkts/s,Active Mean,-0.012143157682625064,0.012143157682625064
Bwd Pkts/s,Active Mean,-0.012080315016751102,0.012080315016751102
TotLen Fwd Pkts,ACK Flag Cnt,-0.012063076227247492,0.012063076227247492
ACK Flag Cnt,Subflow Fwd Byts,-0.012063076227247492,0.012063076227247492
Flow IAT Mean,Bwd IAT Max,0.01203224164280146,0.01203224164280146
Pkt Len Min,Fwd Act Data Pkts,0.012008170049424229,0.012008170049424229
Fwd Pkt Len Mean,Subflow Bwd Pkts,0.011965456371890141,0.011965456371890141
Fwd Seg Size Avg,Subflow Bwd Pkts,0.011965456371890141,0.011965456371890141
Tot Bwd Pkts,Fwd Pkt Len Mean,0.01196545637189014,0.01196545637189014
Tot Bwd Pkts,Fwd Seg Size Avg,0.011965456371890136,0.011965456371890136
CWE Flag Count,Fwd Seg Size Avg,-0.011900161271653479,0.011900161271653479
Fwd URG Flags,Fwd Seg Size Avg,-0.011900161271653479,0.011900161271653479
Fwd Pkt Len Mean,CWE Flag Count,-0.011900161271653477,0.011900161271653477
Fwd Pkt Len Mean,Fwd URG Flags,-0.011900161271653477,0.011900161271653477
Bwd Header Len,Src Port,0.011879919576605334,0.011879919576605334
Tot Bwd Pkts,Src Port,0.011831086973279465,0.011831086973279465
Subflow Bwd Pkts,Src Port,0.011831086973279465,0.011831086973279465
Pkt Len Var,Active Mean,0.01181703443686628,0.01181703443686628
Fwd URG Flags,Pkt Size Avg,-0.011762029053677209,0.011762029053677209
CWE Flag Count,Pkt Size Avg,-0.011762029053677209,0.011762029053677209
Flow Pkts/s,Active Std,-0.011693891598167649,0.011693891598167649
URG Flag Cnt,Active Std,-0.01169213746898946,0.01169213746898946
TotLen Bwd Pkts,Pkt Len Min,-0.01160126960423169,0.01160126960423169
Pkt Len Min,Subflow Bwd Byts,-0.011601179721797387,0.011601179721797387
Tot Bwd Pkts,Fwd Seg Size Min,0.011517539483263667,0.011517539483263667
Subflow Bwd Pkts,Fwd Seg Size Min,0.011517539483263667,0.011517539483263667
Fwd IAT Min,Active Std,-0.011461393281554778,0.011461393281554778
Flow IAT Min,Active Std,-0.011401132441199908,0.011401132441199908
PSH Flag Cnt,Active Mean,-0.01132634138601151,0.01132634138601151
Pkt Len Min,Subflow Fwd Pkts,0.011322555680740524,0.011322555680740524
Tot Fwd Pkts,Pkt Len Min,0.011322555680740524,0.011322555680740524
Bwd Pkt Len Min,Bwd Header Len,-0.011300921652238425,0.011300921652238425
Fwd Pkt Len Min,Fwd Act Data Pkts,0.011189620515791896,0.011189620515791896
Fwd IAT Min,Bwd Header Len,-0.011150506548102977,0.011150506548102977
Bwd Pkt Len Max,Down/Up Ratio,0.011136982445712151,0.011136982445712151
Flow IAT Min,Bwd Header Len,-0.011121083930823271,0.011121083930823271
Dst Port,TotLen Bwd Pkts,-0.011081840072051204,0.011081840072051204
Dst Port,Subflow Bwd Byts,-0.011081753778152861,0.011081753778152861
Flow Pkts/s,Active Min,-0.011074997320185449,0.011074997320185449
Protocol,Flow Byts/s,-0.011061789974086179,0.011061789974086179
Fwd Pkt Len Min,Subflow Fwd Byts,0.011036118676340875,0.011036118676340875
TotLen Fwd Pkts,Fwd Pkt Len Min,0.011036118676340875,0.011036118676340875
TotLen Bwd Pkts,Fwd Pkt Len Min,-0.010969505592882477,0.010969505592882477
Fwd Pkt Len Min,Subflow Bwd Byts,-0.01096942058022012,0.01096942058022012
Down/Up Ratio,Fwd Seg Size Avg,-0.010834543370669145,0.010834543370669145
Fwd Pkt Len Mean,Down/Up Ratio,-0.01083454337066914,0.01083454337066914
Pkt Len Std,Active Max,0.010813880705641984,0.010813880705641984
Fwd URG Flags,Pkt Len Max,-0.010810917405879424,0.010810917405879424
Pkt Len Max,CWE Flag Count,-0.010810917405879424,0.010810917405879424
Fwd Header Len,ACK Flag Cnt,-0.0107539915742462,0.0107539915742462
Flow Duration,ACK Flag Cnt,-0.010717575272513888,0.010717575272513888
Fwd URG Flags,Pkt Len Mean,-0.010639042807511078,0.010639042807511078
Pkt Len Mean,CWE Flag Count,-0.010639042807511078,0.010639042807511078
Fwd URG Flags,Pkt Len Std,-0.01063481566203068,0.01063481566203068
Pkt Len Std,CWE Flag Count,-0.010634815662030679,0.010634815662030679
Fwd IAT Min,Subflow Bwd Pkts,-0.010573319400342151,0.010573319400342151
Tot Bwd Pkts,Fwd IAT Min,-0.010573319400342151,0.010573319400342151
Flow IAT Min,Subflow Bwd Pkts,-0.010564862304598112,0.010564862304598112
Tot Bwd Pkts,Flow IAT Min,-0.010564862304598112,0.010564862304598112
RST Flag Cnt,Idle Min,0.010542297364959116,0.010542297364959116
Tot Fwd Pkts,Fwd Pkt Len Min,0.010541572088835965,0.010541572088835965
Fwd Pkt Len Min,Subflow Fwd Pkts,0.010541572088835965,0.010541572088835965
ECE Flag Cnt,Idle Min,0.010537678605099304,0.010537678605099304
Pkt Len Mean,Active Min,0.010526808336157798,0.010526808336157798
Fwd Header Len,Pkt Len Mean,0.01036410393005692,0.01036410393005692
Fwd Pkt Len Max,Idle Max,-0.010317098114061516,0.010317098114061516
Pkt Len Var,Active Min,0.01028379782682333,0.01028379782682333
URG Flag Cnt,Active Mean,-0.010270940946411214,0.010270940946411214
Bwd Pkt Len Max,Active Max,0.01014114679850543,0.01014114679850543
Fwd Pkts/s,Active Std,-0.010108269790311826,0.010108269790311826
Tot Fwd Pkts,ACK Flag Cnt,-0.010069197735439066,0.010069197735439066
